app_id,app_type,developer,publisher,supported_systems,release_date,rating_percent,reviews_count,tags,categories,hardware_categories,accessibility_categories,price_usd_current,price_usd_lowest,price_eur_current,price_eur_lowest,price_cis_current,price_cis_lowest
1147560,Game,SOUTHPAW GAMES,NEOWIZ,Windows | Linux,20 January 2021 – 23:34:54 UTC,91.67,56593,Indie | Action | Action Roguelike | Pixel Graphics | Roguelike | 2D | Roguelite | Singleplayer | Platformer | Metroidvania | Difficult | Side Scroller | Hack and Slash | Adventure | Villain Protagonist | Action-Adventure | Fantasy | Story Rich | Multiplayer | Cute,Single-player | Steam Cloud | Remote Play on Phone | Remote Play on Tablet | Remote Play on TV | Family Sharing,Full Controller Support | Native Steam Controller,,$19.99,-50%$9.99,"16,79€","-50%8,39€",$10.49,-50%$5.24
488790,Game,Ubisoft San Francisco,Ubisoft,Windows,17 October 2017 – 04:00:00 UTC,83.48,32055,RPG | Comedy | Dark Humor | Funny | Superhero | Singleplayer | Turn-Based | Mature | Cartoon | Memes | Adventure | Story Rich | Nudity | Open World | Satire | Action | Sexual Content | 2D | Illuminati | Character Customization,Single-player | Steam Achievements | Steam Trading Cards | Remote Play on Phone | Remote Play on Tablet | Cloud Gaming | Cloud Gaming (NVIDIA),Partial Controller Support,,$29.99,-90%$2.99,"29,99€","-90%2,99€",$29.99,-90%$2.99
646910,Game,Ivory Tower,Ubisoft,Windows,29 June 2018 – 04:00:00 UTC,76.68,97925,Racing | Open World | Automobile Sim | Multiplayer | Driving | Massively Multiplayer | Action | Flight | Co-op | Singleplayer | Arcade | Online Co-Op | First-Person | Third Person | Simulation | America | Sports | Atmospheric | Adventure | Sandbox,Single-player | MMO | Online PvP | Online Co-op | Steam Achievements | Captions available | In-App Purchases | Remote Play on Phone | Remote Play on Tablet | Multi-player | PvP | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),Partial Controller Support,,$29.99,-98%$1.00,"29,99€","-98%1,00€",$29.99,-98%$0.55
365590,Game,Massive Entertainment,Ubisoft,Windows,8 March 2016 – 05:00:00 UTC,70.07,94752,Open World | Looter Shooter | Multiplayer | Third-Person Shooter | Action | Co-op | Shooter | RPG | Online Co-Op | Post-apocalyptic | Survival | Massively Multiplayer | Tactical | Third Person | Singleplayer | MMORPG | Adventure | Atmospheric | FPS | Stealth,Single-player | Online PvP | Online Co-op | Steam Achievements | Steam Trading Cards | Captions available | In-App Purchases | Multi-player | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA) | PvP,Full Controller Support,,$29.99,-85%$4.49,"29,99€","-85%4,49€",$16.49,-85%$2.47
242920,Game,Shining Rock Software LLC,Shining Rock Software LLC,Windows,18 February 2014 – 17:54:00 UTC,88.77,42870,City Builder | Colony Sim | Strategy | Simulation | Survival | Indie | Singleplayer | Sandbox | Medieval | Resource Management | Relaxing | Economy | Building | Management | Open World | Difficult | Beautiful | Procedural Generation | Historical | RTS,Single-player | Steam Achievements | Remote Play on Phone | Remote Play on Tablet | Family Sharing,,,$19.99,-75%$4.99,"18,99€","-75%4,74€",$11.99,-75%$2.99
2864560,Game,Marvelous Inc.,"XSEED Games | Marvelous USA, Inc. | Marvelous Europe",Windows,5 June 2025 – 03:51:01 UTC,85.29,3234,RPG | Action | Adventure | Romance | JRPG | Story Rich | Fantasy | Anime | Combat | Dragons | Action RPG | Party-Based RPG | Colorful | Crafting | Archery | Lore-Rich | Magic | 3D | Third Person | Farming Sim,Single-player | Steam Achievements | Steam Trading Cards | Steam Cloud | Family Sharing,DualShock Controllers (USB Only) | DualShock Controllers | DualSense Controllers (USB Only) | DualSense Controllers | Full Controller Support,,$59.99,-40%$35.99,"59,99€","-40%35,99€",$39.99,-40%$23.99
3058630,Game,KUNOS Simulazioni,505 Games,Windows,16 January 2025 – 15:54:43 UTC,69.85,15320,Racing | Simulation | Automobile Sim | Sports | Driving | VR | Realistic | Multiplayer | Physics | First-Person | PvP | Artificial Intelligence | Controller | Atmospheric | Singleplayer | eSports | Replay Value | 3D Vision | TrackIR | Open World,Single-player | Family Sharing | Early Access | Cloud Gaming | Cloud Gaming (NVIDIA),VR Supported | DualSense Controllers (USB Only) | DualSense Controllers | Gamepad Preferred | Partial Controller Support,,$39.99,-20%$31.99,"39,99€","-20%31,99€",$24.99,-20%$19.99
396160,Game,,Senpai Industrial Studios,Windows,21 August 2015 – 19:39:28 UTC,51.67,971,RPGMaker | Anime | RPG | Indie | Adventure | Action | 2D | Pixel Graphics | Singleplayer | Fantasy | Shoot 'Em Up | Retro,Single-player | Steam Achievements | Steam Trading Cards | Captions available | Steam Cloud | Family Sharing,Full Controller Support,,$1.26,-97%$0.20,"1,26€","-76%0,24€",$1.39,-90%$0.07
2768430,Game,Kiseff,KisSoft,Windows,22 November 2024 – 23:00:16 UTC,94.6,21603,Action RPG | RPG | Character Customization | Sexual Content | Cute | Adventure | Action | 3D Platformer | 3D | Stylized | Fantasy | Multiplayer | 1990's | Atmospheric | PvE | Combat | Singleplayer | Surreal | Early Access | PvP,Single-player | Online PvP | Online Co-op | Steam Achievements | Family Sharing | Early Access | Multi-player | PvP | Co-op,Full Controller Support,,$9.99,-50%$4.99,"9,75€","-50%4,87€",$6.29,-50%$3.14
3014080,Game,Too Kyo Games | Media.Vision Inc.,Aniplex Inc.,Windows,24 April 2025 – 04:00:00 UTC,85.66,7966,Multiple Endings | Story Rich | Visual Novel | Anime | Adventure | Turn-Based Strategy | Dark Humor | Dark Comedy | Turn-Based Tactics | Dystopian | Psychological Horror | Survival | Singleplayer | Simulation | Atmospheric | Soundtrack | Memes | Sci-fi | Conspiracy | Psychedelic,Single-player | Steam Achievements | Steam Trading Cards | Steam Cloud | Family Sharing,Full Controller Support | DualShock Controllers (USB Only) | DualSense Controllers (USB Only) | Steam Input API Supported,,$59.99,-30%$41.99,"59,99€","-30%41,99€",$59.99,-30%$41.99
1244460,Game,Frontier Developments,Frontier Developments,Windows,9 November 2021 – 13:59:46 UTC,88.62,44944,Dinosaurs | Building | Management | Simulation | Sandbox | Singleplayer | Strategy | City Builder | Economy | Resource Management | Open World | Sci-fi | Multiplayer | Violent | Atmospheric | Action | 2️⃣ Sequel | Survival | Base Building | Casual,Single-player | Steam Achievements | Steam Cloud | Stats | HDR Supported | Family Sharing | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support,,$59.99,-95%$2.99,"59,99€","-95%2,99€",$27.99,-95%$1.39
629760,Game,Triternion,Triternion,Windows,29 April 2019 – 16:59:00 UTC,79.17,112927,Medieval | Multiplayer | First-Person | Swordplay | Gore | PvP | Online Co-Op | Action | Fighting | Character Customization | Hack and Slash | PvE | Third Person | Team-Based | Realistic | Competitive | Historical | Indie | FPS | Survival,Online PvP | Online Co-op | Cross-Platform Multiplayer | Steam Achievements | Steam Trading Cards | Steam Cloud | Stats | Remote Play on Phone | Remote Play on Tablet | Valve Anti-Cheat | Multi-player | PvP | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),Partial Controller Support,,$29.99,-90%$2.99,"28,99€","-90%2,89€",$14.49,-90%$1.44
1811260,Game,EA Canada | EA Romania,Electronic Arts,Windows,30 September 2022 – 07:00:00 UTC,56.81,150890,Football (Soccer) | Sports | Controller | eSports | PvP | Management | Simulation | Team-Based | Third Person | Realistic | Immersive Sim | Multiplayer | Local Multiplayer | Local Co-Op | Co-op | Singleplayer | Online Co-Op | PvE | Free to Play | LGBTQ+,Single-player | Online PvP | Shared/Split Screen PvP | Online Co-op | Shared/Split Screen Co-op | Cross-Platform Multiplayer | Steam Achievements | In-App Purchases | Multi-player | PvP | Co-op | Shared/Split Screen,Full Controller Support,,N/A,-75%$17.49,N/A,"-75%17,49€",N/A,-75%$17.49
3146520,Game,lamedeveloper,lamedeveloper,Windows,11 October 2024 – 19:00:28 UTC,95.87,69336,Fishing | Multiplayer | Casual | Cute | Character Customization | Creature Collector | Indie | Online Co-Op | LGBTQ+ | 3D | Stylized | Collectathon | Cartoon | Third Person | Colorful | Singleplayer | Co-op | Nonlinear | Sandbox | Cozy,Single-player | Online Co-op | Family Sharing | Multi-player | Co-op,,,$4.99,$4.99,"4,99€","4,99€",$3.29,$3.29
200510,Game,Firaxis Games | Feral Interactive (Linux),2K | Feral Interactive (Linux),Windows | Linux,9 October 2012 – 04:00:00 UTC,91.59,57704,Turn-Based Strategy | Tactical | Strategy | Sci-fi | Turn-Based | Aliens | Singleplayer | Base Building | Turn-Based Tactics | Unforgiving | Replay Value | Addictive | Character Customization | Perma Death | Multiplayer | Difficult | RPG | Action | Atmospheric | Futuristic,Single-player | Cross-Platform Multiplayer | Steam Achievements | Steam Trading Cards | Steam Cloud | Remote Play on TV | Family Sharing | Multi-player,Full Controller Support,,$29.99,-95%$1.49,"19,99€","-95%0,99€",$17.99,-95%$0.89
475150,Game,Iron Lore Entertainment | THQ Nordic,THQ Nordic,Windows,31 August 2016 – 16:44:00 UTC,88.77,37046,RPG | Hack and Slash | Action RPG | Loot | Mythology | Multiplayer | Co-op | Singleplayer | Classic | Isometric | Adventure | Action | Top-Down | Fantasy | Open World | Atmospheric | Great Soundtrack | Story Rich | Dungeon Crawler | Level Editor,Single-player | Online PvP | Online Co-op | Steam Achievements | Steam Trading Cards | Steam Workshop | Steam Cloud | Includes level editor | Family Sharing | Multi-player | Co-op | PvP | Cloud Gaming | Cloud Gaming (NVIDIA),Partial Controller Support,,-75%$4.99,-100%$0.00,"-75%4,99€","-100%0,00€",-75%$3.14,-100%$0.00
2625420,Game,Drive Beyond Horizons,Tacty Studio | Santor Games,Windows,24 March 2025 – 17:03:00 UTC,76.64,16863,Multiplayer | Automobile Sim | Adventure | Driving | Simulation | Action | Exploration | Casual | Co-op | Survival | Shooter | Open World | First-Person | Post-apocalyptic | FPS | Horror | Realistic | Racing | Online Co-Op | Early Access,Single-player | Online Co-op | Steam Achievements | Steam Cloud | Steam Leaderboards | Family Sharing | Early Access | Multi-player | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),,,$24.99,-40%$14.99,"24,50€","-40%14,70€",$12.49,-40%$7.49
2162800,Game,tobspr Games,tobspr Games | Gamirror Games,Windows | Linux,15 August 2024 – 10:46:36 UTC,94.96,12937,Management | Strategy | Automation | Futuristic | Early Access | Building | Puzzle | Sandbox | Crafting | Simulation | Trains | Base Building | Space | Transportation | 3D | Logic | Singleplayer | Casual | Relaxing | Procedural Generation,Single-player | Steam Cloud | Family Sharing | Early Access | Cloud Gaming | Cloud Gaming (NVIDIA),,Adjustable Text Size | Subtitle Options | Color Alternatives | Camera Comfort | Custom Volume Controls | Playable without Timed Input | Keyboard Only Option | Mouse Only Option | Adjustable Difficulty | Save Anytime,$29.99,-40%$14.99,"28,99€","-40%14,39€",$10.99,-40%$5.39
412020,Game,4A Games,Deep Silver,Windows | Linux,15 February 2020 – 05:00:00 UTC,88.78,127943,Post-apocalyptic | FPS | Singleplayer | Open World | Story Rich | Atmospheric | Action | First-Person | Horror | Survival | Shooter | Stealth | Adventure | Exploration | Survival Horror | Great Soundtrack | Violent | Gore | Multiplayer | Psychological Horror,Single-player | Steam Achievements | Steam Trading Cards | Steam Cloud | Remote Play on Phone | Remote Play on Tablet | Remote Play on TV | Family Sharing | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support,,$29.99,-90%$2.99,"29,99€","-90%2,99€",$22.99,-90%$2.29
2201320,Game,Sassy Chap Games,Team17,Windows,17 June 2025 – 15:59:11 UTC,91.58,6463,LGBTQ+ | Dating Sim | Sexual Content | Romance | Simulation | Singleplayer | Comedy | Multiple Endings | Choose Your Own Adventure | Cute | Visual Novel | Funny | Nudity | Indie | Colorful | Cartoony | Casual | Anime | Abstract | Narrative,Single-player | Steam Achievements | Steam Cloud | Family Sharing | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support | DualShock Controllers (USB Only) | DualSense Controllers (USB Only),,$29.99,-35%$19.49,"29,99€","-35%19,49€",$19.99,-35%$12.99
312660,Game,Rebellion,Rebellion,,14 February 2017 – 00:00:00 UTC,89.74,61466,Sniper | Action | Multiplayer | Shooter | War | Stealth | Co-op | World War II | Singleplayer | Third Person | Open World | Violent | Third-Person Shooter | Gore | FPS | Adventure | Tactical | Mature | Strategy | First-Person,Single-player | Steam Achievements | Steam Trading Cards | Steam Cloud | Steam Leaderboards | Remote Play on TV | Family Sharing | Multi-player | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support | Native Steam Controller,,$59.99,-90%$5.99,"59,99€","-90%5,99€",$29.99,-90%$2.99
387990,Game,Axolot Games,Axolot Games,Windows,20 January 2016 – 07:58:00 UTC,90.76,116541,Building | Sandbox | Survival | Multiplayer | Open World | Physics | Crafting | Base Building | Co-op | Adventure | First-Person | Singleplayer | Third Person | Funny | Simulation | Early Access | Action | Indie | Moddable | Online Co-Op,Single-player | Online Co-op | Steam Workshop | Steam Cloud | Includes level editor | Family Sharing | Early Access | Multi-player | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),,,$19.99,-40%$11.99,"19,99€","-40%11,99€",$12.59,-40%$7.55
1948800,Game,Darksun Studio,Gamirror Games,Windows | Linux,22 January 2024 – 05:40:00 UTC,72.14,6549,Free to Play | Card Battler | Strategy | Turn-Based Tactics | Casual | Card Game | Solitaire | Turn-Based Strategy | 2D | Auto Battler | Turn-Based Combat | Relaxing | Indie | Singleplayer | Pixel Graphics | PvP | Multiplayer | Martial Arts | Sexual Content | Nudity,Single-player | Online PvP | Steam Achievements | In-App Purchases | Multi-player | PvP,,,N/A,-10%$7.19,N/A,"-10%5,93€",N/A,-10%$4.49
213670,Game,Obsidian Entertainment,Ubisoft,Windows,4 March 2014 – 04:54:00 UTC,95.92,71434,RPG | Comedy | Adventure | Funny | Turn-Based | Dark Humor | Singleplayer | Action | Mature | 2D | Satire | Nudity | Cartoon | Open World | Story Rich | Fantasy | Turn-Based Strategy | Epic | Zombies | Character Customization,Single-player | Steam Achievements | Remote Play on Phone | Remote Play on Tablet | Remote Play on TV | Family Sharing | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support,,$29.99,-90%$2.99,"29,99€","-90%2,99€",$16.49,-90%$1.64
400,Game,Valve,Valve,Windows | Linux,10 October 2007 – 07:01:00 UTC,97.27,190268,Puzzle | Puzzle Platformer | First-Person | 3D Platformer | Singleplayer | Sci-fi | Comedy | Female Protagonist | Physics | Funny | Action | Classic | Story Rich | Platformer | Science | Atmospheric | Dark Humor | Short | FPS | Adventure,Single-player | Steam Achievements | Captions available | Includes level editor | Includes Source SDK | Commentary available | Remote Play on Phone | Remote Play on Tablet | Family Sharing | HDR rendering | Cloud Gaming | Cloud Gaming (NVIDIA),Full Controller Support | DualShock Controllers (USB Only) | DualShock Controllers | DualSense Controllers (USB Only) | DualSense Controllers | Steam Input API Supported,Subtitle Options | Camera Comfort | Custom Volume Controls | Stereo Sound | Surround Sound | Save Anytime,$9.99,-90%$0.99,"9,75€","-90%0,81€",$6.29,-95%$0.52
371660,Game,Ubisoft,Ubisoft,Windows,1 March 2016 – 08:00:00 UTC,84.56,37485,Open World | Survival | Action | Hunting | Adventure | First-Person | Singleplayer | Open World Survival Craft | Crafting | Exploration | FPS | Stealth | Atmospheric | Mature | Shooter | RPG | Action RPG | Sexual Content | Strategy | Online Co-Op,Single-player | Steam Trading Cards | Cloud Gaming | Cloud Gaming (NVIDIA),Partial Controller Support,,$29.99,-90%$2.99,"29,99€","-90%2,99€",$29.99,-90%$2.99
668580,Game,Mundfish,Focus Entertainment | 4Divinity,Windows,20 February 2023 – 22:51:00 UTC,79.49,44159,Adventure | Action | FPS | Open World | Singleplayer | Sexual Content | Action-Adventure | Puzzle | Horror | Mystery | RPG | Shooter | Sci-fi | Cyberpunk | First-Person | Alternate History | Robots | Exploration | Atmospheric | Gore,Single-player | Steam Achievements | Steam Trading Cards | Steam Cloud | Family Sharing | Cloud Gaming | Cloud Gaming (NVIDIA),Native Steam Controller | Full Controller Support,Adjustable Text Size | Color Alternatives | Camera Comfort | Custom Volume Controls | Stereo Sound | Surround Sound | Playable without Timed Input | Adjustable Difficulty,$59.99,-75%$14.99,"59,99€","-75%14,99€",N/A,$44.99
3183280,Game,Netmarble Neo,Netmarble,Windows,21 May 2025 – 21:23:00 UTC,63.07,6996,Online Co-Op | Multiplayer | Choose Your Own Adventure | Action RPG | Exploration | RPG | PvE | Action-Adventure | Character Customization | Open World | 3D | Lore-Rich | Action | Story Rich | Dark Fantasy | Realistic | Medieval | Fantasy | Drama | Cinematic,Single-player | Online Co-op | In-App Purchases | Multi-player | Co-op | Cloud Gaming | Cloud Gaming (NVIDIA),Partial Controller Support,,N/A,$24.99,N/A,"24,99€",N/A,$24.99
